[Polygons]
;;Subcatchment   X-Coord            Y-Coord           
;;-------------- ------------------ ------------------
S5530            13502944.000       341215.313        
S5530            13503480.000       341174.656        
S5530            13502943.000       340126.312        
S5530            13504061.000       339598.844        
S5530            13503720.000       338900.656        
S5530            13503169.000       337972.375        
S5530            13502081.000       338508.656        
S5530            13501948.000       338288.156        
S5530            13502193.000       338146.312        
S5530            13502043.000       337872.031        
S5530            13501807.000       337902.719        
S5530            13501799.000       337483.437        
S5530            13502015.000       337487.062        
S5530            13502533.000       337240.000        
S5530            13503215.000       336887.219        
S5530            13503508.000       336726.219        
S5530            13503358.000       336453.094        
S5530            13505782.000       335181.781        
S5530            13505496.000       334594.344        
S5530            13505720.000       334124.063        
S5530            13506387.000       334535.844        
S5530            13506582.000       334247.906        
S5530            13505513.000       333664.938        
S5530            13505899.000       332928.281        
S5530            13503478.000       331708.219        
S5530            13502597.000       333414.875        
S5530            13501151.000       332770.437        
S5530            13499597.000       335969.906        
S5530            13499987.000       336258.406        
S5530            13500223.000       336472.562        
S5530            13499493.000       337728.031        
S5530            13499186.000       337884.938        
S5530            13499114.000       338357.969        
S5530            13499107.000       338403.125        
S5530            13499077.000       338606.250        
S5530            13501138.000       338346.812        
S5530            13500973.000       342378.906        
S5530            13501614.000       342411.531        
S5530            13501548.000       344081.656        
S5530            13502456.000       344134.281        
S5530            13502913.000       343273.687        
S5555            13502913.000       343273.687        
S5555            13502456.000       344134.281        
S5555            13501548.000       344081.656        
S5555            13501614.000       342411.531        
S5555            13500973.000       342378.906        
S5555            13500813.000       343990.250        
S5555            13500672.000       345082.062        
S5555            13501091.000       345107.219        
S5555            13500868.000       349426.156        
S5555            13500879.000       349426.844        
S5555            13501339.000       349455.656        
S5555            13501371.000       349457.750        
S5555            13502565.000       349535.687        
S5555            13502817.000       344425.875        
S5555            13502877.000       344061.219        
S5555            13503497.000       344145.406        
S5555            13503513.000       343235.000        
S5555            13502913.000       343273.687        
S5802            13511959.000       316761.625        
S5802            13511985.000       316329.781        
S5802            13511709.000       316111.469        
S5802            13511578.000       316008.219        
S5802            13511424.000       315886.469        
S5802            13511251.000       315815.562        
S5802            13510947.000       316421.969        
S5802            13510598.000       317006.062        
S5802            13511169.000       317305.406        
S5802            13511030.000       317594.969        
S5802            13510118.000       317105.188        
S5802            13509296.000       318762.281        
S5802            13509606.000       318927.062        
S5802            13506091.000       325856.531        
S5802            13505797.000       326434.094        
S5802            13506905.000       326544.719        
S5802            13507716.000       324841.812        
S5802            13507738.000       324797.844        
S5802            13508460.000       323375.906        
S5802            13508583.000       323134.063        
S5802            13509080.000       322347.625        
S5802            13509162.000       322207.937        
S5802            13509568.000       321513.563        
S5802            13509625.000       321406.750        
S5802            13509710.000       321231.500        
S5802            13509851.000       320917.969        
S5802            13509896.000       320816.719        
S5802            13510009.000       320484.656        
S5802            13510030.000       320442.969        
S5802            13510322.000       319851.125        
S5802            13510640.000       319337.844        
S5802            13510659.000       319297.063        
S5802            13511111.000       318305.219        
S5802            13511202.000       318108.750        
S5802            13511312.000       317870.719        
S5802            13511768.000       317204.250        
S5802            13511775.000       317192.875        
S5802            13511938.000       316942.156        
S5802            13511958.000       316776.313        
S5802            13511959.000       316761.625        
S600             13490979.000       343489.375        
S600             13488362.000       343347.594        
S600             13487906.000       343302.625        
S600             13485901.000       340059.031        
S600             13485843.000       340573.344        
S600             13485631.000       344190.031        
S600             13486990.000       344257.969        
S600             13488219.000       344312.500        
S600             13488245.000       344835.313        
S600             13489479.000       344972.625        
S600             13489971.000       344999.969        
S600             13490123.000       345008.406        
S600             13490255.000       345015.750        
S600             13490902.000       345051.719        
S600             13490979.000       343489.375        
S6156            13433937.000       379917.969        
S6156            13433944.000       379443.969        
S6156            13435275.000       379502.094        
S6156            13435293.000       379268.000        
S6156            13435341.000       378163.187        
S6156            13435374.000       377423.063        
S6156            13435352.000       377130.781        
S6156            13435411.000       376767.344        
S6156            13435605.000       376405.812        
S6156            13435393.000       376147.031        
S6156            13434335.000       376071.250        
S6156            13434356.000       375740.375        
S6156            13435208.000       375780.250        
S6156            13435094.000       375359.469        
S6156            13434138.000       375236.969        
S6156            13434173.000       374654.250        
S6156            13435130.000       374667.625        
S6156            13435124.000       374131.125        
S6156            13433621.000       374163.000        
S6156            13433585.000       375372.156        
S6156            13431512.000       375293.500        
S6156            13431514.000       375001.969        
S6156            13431518.000       374636.438        
S6156            13430057.000       374541.094        
S6156            13430105.000       373806.188        
S6156            13427229.000       373738.875        
S6156            13427152.000       375094.750        
S6156            13426880.000       375079.281        
S6156            13426563.000       374627.813        
S6156            13426190.000       374817.438        
S6156            13425771.000       375521.219        
S6156            13426526.000       375952.313        
S6156            13426845.000       376248.625        
S6156            13426886.000       377177.562        
S6156            13427599.000       377187.219        
S6156            13427630.000       377799.219        
S6156            13430019.000       377867.625        
S6156            13431342.000       377948.125        
S6156            13431271.000       379807.250        
S6156            13431261.000       380537.000        
S6156            13432257.000       380623.094        
S6156            13433894.000       380682.906        
S6156            13433937.000       379917.969        
S6166            13423896.000       390967.500        
S6166            13423948.000       390346.375        
S6166            13424557.000       390359.719        
S6166            13424680.000       389668.937        
S6166            13425194.000       389405.063        
S6166            13425243.000       388925.906        
S6166            13424837.000       388836.969        
S6166            13424847.000       388131.063        
S6166            13425172.000       388147.594        
S6166            13426007.000       388169.531        
S6166            13426333.000       388199.312        
S6166            13426357.000       388593.625        
S6166            13426906.000       388600.781        
S6166            13426957.000       388238.094        
S6166            13428009.000       388267.750        
S6166            13428216.000       388277.531        
S6166            13428221.000       387957.313        
S6166            13428129.000       384939.938        
S6166            13428164.000       384320.344        
S6166            13428128.000       383452.250        
S6166            13428311.000       383356.656        
S6166            13428331.000       381798.844        
S6166            13427985.000       381656.969        
S6166            13427177.000       381645.906        
S6166            13426714.000       380911.094        
S6166            13427003.000       380618.437        
S6166            13427103.000       380133.000        
S6166            13426846.000       380110.750        
S6166            13426883.000       379434.375        
S6166            13426489.000       379200.875        
S6166            13426004.000       378877.437        
S6166            13425628.000       378653.531        
S6166            13425770.000       377762.438        
S6166            13425489.000       377763.188        
S6166            13425075.000       378593.313        
S6166            13424373.000       378765.281        
S6166            13422388.000       378885.375        
S6166            13422346.000       379977.531        
S6166            13419869.000       379762.250        
S6166            13414952.000       379624.969        
S6166            13414961.000       379086.156        
S6166            13413626.000       379114.719        
S6166            13413515.000       379314.187        
S6166            13413582.000       380299.344        
S6166            13413871.000       381031.625        
S6166            13413921.000       381250.531        
S6166            13413945.000       381469.813        
S6166            13414916.000       381483.187        
S6166            13414876.000       382503.125        
S6166            13415775.000       382603.375        
S6166            13415740.000       382914.656        
S6166            13416049.000       382990.906        
S6166            13416036.000       383301.812        
S6166            13416119.000       383558.937        
S6166            13416437.000       383839.469        
S6166            13417038.000       383566.844        
S6166            13417050.000       383150.844        
S6166            13417517.000       384432.844        
S6166            13417909.000       384438.031        
S6166            13417903.000       384899.062        
S6166            13418461.000       384917.969        
S6166            13418453.000       385523.437        
S6166            13418945.000       385527.687        
S6166            13418937.000       386403.719        
S6166            13419606.000       386509.625        
S6166            13420479.000       386585.375        
S6166            13420453.000       387516.500        
S6166            13421072.000       387527.531        
S6166            13421063.000       387946.219        
S6166            13421674.000       387978.844        
S6166            13421678.000       388318.312        
S6166            13421913.000       388363.062        
S6166            13422083.000       388514.125        
S6166            13422166.000       388813.937        
S6166            13422110.000       389541.375        
S6166            13423313.000       389593.063        
S6166            13423290.000       390923.188        
S6166            13423896.000       390967.500        
S6167            13430445.000       388009.125        
S6167            13430424.000       387650.125        
S6167            13430634.000       387695.125        
S6167            13430666.000       386559.688        
S6167            13430993.000       386486.094        
S6167            13431219.000       386658.969        
S6167            13430962.000       387708.687        
S6167            13431558.000       387684.656        
S6167            13432098.000       386765.594        
S6167            13432615.000       386256.656        
S6167            13432884.000       386008.188        
S6167            13433134.000       385765.313        
S6167            13433426.000       386041.906        
S6167            13433381.000       386403.312        
S6167            13433440.000       386851.750        
S6167            13434503.000       386930.906        
S6167            13434448.000       387741.563        
S6167            13434751.000       387751.531        
S6167            13435972.000       387746.625        
S6167            13435989.000       387545.594        
S6167            13436006.000       387308.813        
S6167            13436052.000       386651.906        
S6167            13436188.000       385996.438        
S6167            13436169.000       385633.562        
S6167            13436147.000       385262.437        
S6167            13436164.000       384924.844        
S6167            13435269.000       384929.031        
S6167            13435274.000       384600.937        
S6167            13435310.000       383945.250        
S6167            13435014.000       383941.125        
S6167            13435041.000       383537.656        
S6167            13434717.000       383524.063        
S6167            13434576.000       383904.219        
S6167            13434315.000       383786.750        
S6167            13434366.000       383508.031        
S6167            13434621.000       383061.156        
S6167            13434864.000       383064.562        
S6167            13435033.000       382556.719        
S6167            13435312.000       381904.375        
S6167            13435347.000       381673.563        
S6167            13435048.000       381500.281        
S6167            13434703.000       381203.500        
S6167            13433866.000       381191.844        
S6167            13433894.000       380682.906        
S6167            13432257.000       380623.094        
S6167            13431261.000       380537.000        
S6167            13431271.000       379807.250        
S6167            13431342.000       377948.125        
S6167            13430019.000       377867.625        
S6167            13430016.000       378415.656        
S6167            13430062.000       379536.156        
S6167            13429857.000       379498.812        
S6167            13429558.000       379601.094        
S6167            13429275.000       379725.344        
S6167            13428980.000       379703.312        
S6167            13427293.000       379534.562        
S6167            13427059.000       379516.125        
S6167            13426883.000       379434.375        
S6167            13426846.000       380110.750        
S6167            13427103.000       380133.000        
S6167            13427003.000       380618.437        
S6167            13426714.000       380911.094        
S6167            13427177.000       381645.906        
S6167            13427985.000       381656.969        
S6167            13428331.000       381798.844        
S6167            13428311.000       383356.656        
S6167            13428128.000       383452.250        
S6167            13428164.000       384320.344        
S6167            13428129.000       384939.938        
S6167            13428221.000       387957.313        
S6167            13429229.000       387971.188        
S6167            13429230.000       387698.781        
S6167            13429799.000       387701.031        
S6167            13429782.000       387999.937        
S6167            13430445.000       388009.125        
S630             13489479.000       344972.625        
S630             13488245.000       344835.313        
S630             13488219.000       344312.500        
S630             13486990.000       344257.969        
S630             13486938.000       346041.500        
S630             13485344.000       345910.781        
S630             13485239.000       348420.719        
S630             13485238.000       348471.156        
S630             13485267.000       348512.281        
S630             13485307.000       348509.156        
S630             13485394.000       348502.344        
S630             13485493.000       348506.437        
S630             13485763.000       348517.594        
S630             13485795.000       348518.906        
S630             13486079.000       348530.625        
S630             13486372.000       348536.906        
S630             13486382.000       348537.125        
S630             13486759.000       348594.656        
S630             13486878.000       348610.875        
S630             13488401.000       348715.000        
S630             13488699.000       348733.531        
S630             13488717.000       348734.656        
S630             13489327.000       348767.281        
S630             13489834.000       348789.625        
S630             13489861.000       348790.812        
S630             13490091.000       348800.969        
S630             13490126.000       348802.500        
S630             13490412.000       348815.094        
S630             13490650.000       348825.625        
S630             13490691.000       348090.969        
S630             13490731.000       347394.188        
S630             13490783.000       346469.625        
S630             13489420.000       346391.437        
S630             13489440.000       345912.344        
S630             13489441.000       345805.813        
S630             13489442.000       345715.781        
S630             13489479.000       344972.625        
S650             13486990.000       344257.969        
S650             13485631.000       344190.031        
S650             13485579.000       345074.250        
S650             13475694.000       344653.594        
S650             13475682.000       344881.531        
S650             13475076.000       344856.281        
S650             13475038.000       345493.844        
S650             13475639.000       345522.219        
S650             13475525.000       347573.563        
S650             13476007.000       347612.063        
S650             13475985.000       347978.531        
S650             13476432.000       348003.781        
S650             13476766.000       348022.625        
S650             13477136.000       348043.531        
S650             13477522.000       348064.188        
S650             13477865.000       348081.656        
S650             13478183.000       348097.750        
S650             13478509.000       348114.344        
S650             13478750.000       348126.594        
S650             13479042.000       348141.437        
S650             13479338.000       348156.469        
S650             13479637.000       348171.625        
S650             13479923.000       348186.156        
S650             13480237.000       348202.063        
S650             13480266.000       347480.500        
S650             13481005.000       347531.281        
S650             13480962.000       348160.312        
S650             13481467.000       348167.281        
S650             13481462.000       348253.375        
S650             13482152.000       348283.906        
S650             13482166.000       348284.531        
S650             13482885.000       348316.406        
S650             13483195.000       348330.156        
S650             13483205.000       348330.594        
S650             13483465.000       348342.094        
S650             13483866.000       348359.875        
S650             13484171.000       348373.406        
S650             13484497.000       348387.844        
S650             13484821.000       348402.219        
S650             13484834.000       348402.781        
S650             13485239.000       348420.719        
S650             13485344.000       345910.781        
S650             13486938.000       346041.500        
S650             13486990.000       344257.969        
S8012            13466082.037       370422.922        
S8012            13466600.000       370420.500        
S8012            13466600.000       370736.406        
S8012            13466153.000       370795.656        
S8012            13465955.000       370854.875        
S8012            13466071.000       370435.125        
S8012            13464969.000       370421.688        
S8012            13464975.000       370082.594        
S8012            13464497.000       370021.438        
S8012            13463835.000       369965.844        
S8012            13463825.000       369803.344        
S8012            13464219.000       369771.281        
S8012            13464230.000       369298.781        
S8012            13463380.000       369184.812        
S8012            13463863.000       369091.063        
S8012            13463863.000       368762.000        
S8012            13464760.000       368796.719        
S8012            13465903.000       368841.000        
S8012            13466067.000       366827.094        
S8012            13466166.000       366300.594        
S8012            13465561.000       366313.750        
S8012            13465521.000       366866.594        
S8012            13465034.000       366866.594        
S8012            13465060.000       366662.562        
S8012            13465074.000       366445.375        
S8012            13464766.000       366324.000        
S8012            13464679.000       366616.500        
S8012            13464860.000       366670.031        
S8012            13464666.000       366911.938        
S8012            13464481.000       366919.250        
S8012            13464279.000       366850.625        
S8012            13464069.000       366794.656        
S8012            13463843.000       366752.906        
S8012            13463626.000       366721.812        
S8012            13463665.000       366326.906        
S8012            13464766.000       366324.000        
S8012            13464942.000       366122.906        
S8012            13465047.000       365379.219        
S8012            13465082.000       364936.156        
S8012            13463704.000       364910.625        
S8012            13463697.000       363634.938        
S8012            13463781.000       360942.031        
S8012            13463527.000       360935.125        
S8012            13463475.000       361981.813        
S8012            13462867.000       361947.687        
S8012            13462838.000       362391.375        
S8012            13463163.000       362397.062        
S8012            13463128.000       363056.937        
S8012            13463430.000       363062.625        
S8012            13463398.000       363637.813        
S8012            13463385.000       364043.156        
S8012            13462305.000       364030.594        
S8012            13462315.000       364540.687        
S8012            13462190.000       364934.062        
S8012            13462499.000       364992.500        
S8012            13462665.000       365023.812        
S8012            13463362.000       365115.969        
S8012            13463310.000       366103.156        
S8012            13462968.000       366090.000        
S8012            13462961.000       366333.500        
S8012            13462528.267       366154.996        
S8012            13462018.156       366086.982        
S8012            13461984.149       366333.535        
S8012            13462953.359       366325.033        
S8012            13462941.000       366761.281        
S8012            13463297.000       366761.281        
S8012            13463218.000       368564.563        
S8012            13462717.000       368538.250        
S8012            13462717.000       368367.125        
S8012            13462159.000       368319.594        
S8012            13462215.000       368511.406        
S8012            13461663.000       368431.563        
S8012            13461434.000       368291.219        
S8012            13461147.000       368080.750        
S8012            13460853.000       367780.969        
S8012            13460579.000       367130.344        
S8012            13460420.000       367128.656        
S8012            13460407.000       367675.844        
S8012            13460579.000       367883.000        
S8012            13460646.000       368304.000        
S8012            13460408.000       368564.938        
S8012            13460383.000       369039.656        
S8012            13459979.000       369005.625        
S8012            13459941.000       369669.000        
S8012            13459904.000       370448.375        
S8012            13460590.000       370448.375        
S8012            13460483.000       372708.344        
S8012            13461833.000       372769.000        
S8012            13461756.000       375105.844        
S8012            13462152.000       375135.156        
S8012            13462167.000       374225.094        
S8012            13463123.000       374308.531        
S8012            13463441.000       374437.469        
S8012            13463790.000       374513.281        
S8012            13463790.000       374285.781        
S8012            13464250.000       374357.750        
S8012            13464101.000       374740.812        
S8012            13463593.000       375051.219        
S8012            13463608.000       376879.437        
S8012            13464442.000       376849.094        
S8012            13464473.000       375438.531        
S8012            13464902.000       375575.031        
S8012            13464973.000       375044.156        
S8012            13466240.000       375157.906        
S8012            13467324.000       375286.844        
S8012            13468419.000       376215.000        
S8012            13468453.000       375902.844        
S8012            13468463.000       375382.594        
S8012            13468526.000       374300.656        
S8012            13468572.000       373232.594        
S8012            13468556.000       372945.844        
S8012            13468608.000       372358.344        
S8012            13468626.000       371939.812        
S8012            13468659.000       371153.500        
S8012            13468669.000       370908.750        
S8012            13468682.000       370606.531        
S8012            13468696.000       370283.437        
S8012            13468705.000       370044.813        
S8012            13468730.000       368873.906        
S8012            13468379.000       368856.750        
S8012            13466890.000       368880.469        
S8012            13466923.000       369545.188        
S8012            13467008.000       369880.844        
S8012            13467035.000       370170.406        
S8012            13466521.000       370084.844        
S8012            13466166.000       369986.125        
S8012            13466071.000       370435.125        
S8014            13464766.000       366324.000        
S8014            13463665.000       366326.906        
S8014            13462961.861       366316.531        
S8014            13462970.363       366095.484        
S8014            13463310.436       366095.484        
S8014            13463361.448       365100.768        
S8014            13462655.795       365032.753        
S8014            13462196.695       364905.226        
S8014            13462009.654       366069.978        
S8014            13462536.769       366163.498        
S8014            13462944.857       366316.531        
S8014            13461984.149       366350.539        
S8014            13461678.083       366299.528        
S8014            13461627.072       367753.343        
S8014            13462137.182       367778.848        
S8014            13462162.688       368322.966        
S8014            13462706.806       368365.476        
S8014            13462732.311       368535.513        
S8014            13463216.916       368561.018        
S8014            13463293.433       366750.125        
S8014            13462944.857       366758.627        
S8014            13462953.359       366316.531        
S8014            13463659.012       366325.033        
S8014            13463626.000       366721.812        
S8014            13463843.000       366752.906        
S8014            13464069.000       366794.656        
S8014            13464279.000       366850.625        
S8014            13464481.000       366919.250        
S8014            13464666.000       366911.938        
S8014            13464860.000       366670.031        
S8014            13464679.000       366616.500        
S8014            13464766.000       366324.000        
S8014            13465074.000       366445.375        
S8014            13465060.000       366662.562        
S8014            13465034.000       366866.594        
S8014            13465521.000       366866.594        
S8014            13465561.000       366313.750        
S8014            13466166.000       366300.594        
S8014            13466067.000       366827.094        
S8014            13465903.000       368841.000        
S8014            13464760.000       368796.719        
S8014            13463863.000       368762.000        
S8014            13463863.000       369091.063        
S8014            13463380.000       369184.812        
S8014            13464230.000       369298.781        
S8014            13464219.000       369771.281        
S8014            13463825.000       369803.344        
S8014            13463835.000       369965.844        
S8014            13464497.000       370021.438        
S8014            13464975.000       370082.594        
S8014            13464969.000       370421.688        
S8014            13466065.034       370431.424        
S8014            13465963.011       370865.018        
S8014            13466175.558       370779.999        
S8014            13466617.653       370745.992        
S8014            13466592.148       370431.424        
S8014            13466073.535       370422.922        
S8014            13466166.000       369986.125        
S8014            13466521.000       370084.844        
S8014            13467035.000       370170.406        
S8014            13467008.000       369880.844        
S8014            13466923.000       369545.188        
S8014            13466890.000       368880.469        
S8014            13468379.000       368856.750        
S8014            13467443.000       368748.844        
S8014            13467548.000       366300.594        
S8014            13466982.000       366274.281        
S8014            13467008.000       365734.594        
S8014            13466469.000       365747.750        
S8014            13466469.000       364905.344        
S8014            13466396.605       364896.724        
S8014            13466609.152       360858.348        
S8014            13467816.413       360866.850        
S8014            13467867.424       359183.485        
S8014            13465699.454       359208.991        
S8014            13465707.956       359510.806        
S8014            13464356.163       359311.013        
S8014            13464373.167       358647.869        
S8014            13463905.565       358596.858        
S8014            13463897.064       359191.987        
S8014            13463420.960       359183.485        
S8014            13462417.743       359208.991        
S8014            13462086.171       359251.500        
S8014            13461865.123       359447.042        
S8014            13461525.049       360688.311        
S8014            13463378.451       360764.828        
S8014            13463429.462       359174.983        
S8014            13463905.565       359191.987        
S8014            13463829.049       360509.773        
S8014            13464364.665       360484.267        
S8014            13464347.661       359319.515        
S8014            13465716.458       359506.555        
S8014            13465716.458       359812.622        
S8014            13466609.152       359821.123        
S8014            13466600.650       360858.348        
S8014            13466388.104       364888.222        
S8014            13466206.000       364879.031        
S8014            13466179.000       365405.531        
S8014            13465047.000       365379.219        
S8014            13464942.000       366122.906        
S82051           13460407.000       367675.844        
S82051           13460420.000       367128.656        
S82051           13460579.000       367130.344        
S82051           13460853.000       367780.969        
S82051           13461147.000       368080.750        
S82051           13461434.000       368291.219        
S82051           13461663.000       368431.563        
S82051           13462215.000       368511.406        
S82051           13462159.000       368319.594        
S82051           13462138.000       367774.813        
S82051           13461612.000       367748.500        
S82051           13461678.000       366287.438        
S82051           13461976.000       366353.250        
S82051           13462020.000       366063.656        
S82051           13462190.000       364934.062        
S82051           13462315.000       364540.687        
S82051           13462305.000       364030.594        
S82051           13462326.000       363565.937        
S82051           13463398.000       363637.813        
S82051           13463430.000       363062.625        
S82051           13463128.000       363056.937        
S82051           13463163.000       362397.062        
S82051           13462838.000       362391.375        
S82051           13462867.000       361947.687        
S82051           13463475.000       361981.813        
S82051           13463527.000       360935.125        
S82051           13463781.000       360942.031        
S82051           13463832.000       360560.281        
S82051           13463911.000       358763.938        
S82051           13463897.000       358322.875        
S82051           13463040.000       358251.531        
S82051           13462966.000       356942.594        
S82051           13463252.000       356936.875        
S82051           13463341.000       353237.000        
S82051           13464049.000       353309.562        
S82051           13464055.000       352877.281        
S82051           13466776.000       353101.031        
S82051           13466893.000       352556.437        
S82051           13466993.000       349532.719        
S82051           13467102.000       347733.531        
S82051           13466692.000       347712.063        
S82051           13465940.000       347678.937        
S82051           13465409.000       347682.250        
S82051           13464788.000       347688.719        
S82051           13464453.000       347700.000        
S82051           13462635.000       347623.594        
S82051           13459191.000       347441.438        
S82051           13458521.000       347412.844        
S82051           13456229.000       347315.844        
S82051           13453867.000       347220.531        
S82051           13451267.000       347117.313        
S82051           13450106.000       347065.750        
S82051           13448655.000       346985.344        
S82051           13446006.000       346859.344        
S82051           13443364.000       346716.687        
S82051           13438097.000       346456.438        
S82051           13438045.000       347605.406        
S82051           13436852.000       347048.687        
S82051           13435262.000       348849.031        
S82051           13435416.000       349469.844        
S82051           13436001.000       350061.938        
S82051           13436324.000       350102.594        
S82051           13436259.000       350903.875        
S82051           13435800.000       350897.406        
S82051           13435530.000       350857.531        
S82051           13435338.000       351073.094        
S82051           13435305.000       351546.688        
S82051           13435284.000       353039.531        
S82051           13435041.000       353036.156        
S82051           13434395.000       352990.969        
S82051           13434311.000       354174.281        
S82051           13434158.000       354518.344        
S82051           13434126.000       354882.156        
S82051           13434125.000       355244.219        
S82051           13432501.000       355225.156        
S82051           13432444.000       355442.656        
S82051           13432434.000       356197.156        
S82051           13432400.000       356716.906        
S82051           13433181.000       356824.344        
S82051           13433957.000       356839.594        
S82051           13436955.000       356987.000        
S82051           13437624.000       357036.344        
S82051           13438937.000       357093.813        
S82051           13441229.000       357183.562        
S82051           13442789.000       357274.563        
S82051           13447116.000       357503.562        
S82051           13447764.000       357537.906        
S82051           13448110.000       357556.500        
S82051           13449688.000       357639.656        
S82051           13450050.000       357658.500        
S82051           13450697.000       357693.781        
S82051           13451190.000       357720.063        
S82051           13451401.000       358608.531        
S82051           13452482.000       358755.938        
S82051           13452174.000       368248.656        
S82051           13455333.000       368383.563        
S82051           13458132.000       368541.250        
S82051           13459330.000       368556.688        
S82051           13460408.000       368564.938        
S82051           13460646.000       368304.000        
S82051           13460579.000       367883.000        
S82051           13462392.000       359214.719        
S82051           13463439.000       359185.500        
S82051           13463381.000       360762.062        
S82051           13461513.000       360704.750        
S82051           13461865.000       359440.062        
S82051           13462088.000       359260.594        
S82051           13462392.000       359214.719        
S82052           13446211.000       372966.781        
S82052           13446250.000       372574.937        
S82052           13457892.000       373319.656        
S82052           13458132.000       368541.250        
S82052           13455333.000       368383.563        
S82052           13452174.000       368248.656        
S82052           13452482.000       358755.938        
S82052           13451401.000       358608.531        
S82052           13451190.000       357720.063        
S82052           13450697.000       357693.781        
S82052           13450050.000       357658.500        
S82052           13449688.000       357639.656        
S82052           13448110.000       357556.500        
S82052           13447764.000       357537.906        
S82052           13447116.000       357503.562        
S82052           13442789.000       357274.563        
S82052           13441229.000       357183.562        
S82052           13438937.000       357093.813        
S82052           13437624.000       357036.344        
S82052           13436955.000       356987.000        
S82052           13433957.000       356839.594        
S82052           13433181.000       356824.344        
S82052           13433171.000       357493.625        
S82052           13433486.000       358080.563        
S82052           13433616.000       358520.281        
S82052           13433340.000       358952.969        
S82052           13433115.000       359479.906        
S82052           13433531.000       359526.875        
S82052           13433203.000       366570.656        
S82052           13433163.000       367457.063        
S82052           13433018.000       369944.844        
S82052           13431760.000       369886.344        
S82052           13431737.000       370893.281        
S82052           13432742.000       370907.281        
S82052           13432743.000       371132.406        
S82052           13433153.000       371244.781        
S82052           13433806.000       371356.313        
S82052           13433727.000       371708.344        
S82052           13433668.000       372818.500        
S82052           13436003.000       372919.687        
S82052           13435984.000       374063.969        
S82052           13436800.000       374064.375        
S82052           13437394.000       374103.156        
S82052           13440216.000       374063.969        
S82052           13441783.000       373868.031        
S82052           13446211.000       372966.781        
S82053           13438506.000       388767.781        
S82053           13438530.000       387799.438        
S82053           13440442.000       387874.125        
S82053           13440451.000       386380.094        
S82053           13441306.000       386385.125        
S82053           13442846.000       386481.500        
S82053           13442975.000       383937.656        
S82053           13442812.000       382821.656        
S82053           13442718.000       382398.719        
S82053           13442448.000       382406.844        
S82053           13442466.000       381121.062        
S82053           13445491.000       381296.000        
S82053           13446859.000       381368.906        
S82053           13446736.000       384148.375        
S82053           13448859.000       384231.687        
S82053           13449425.000       384289.687        
S82053           13450583.000       384326.781        
S82053           13451947.000       384358.719        
S82053           13452002.000       383419.500        
S82053           13452809.000       383432.375        
S82053           13452829.000       382030.344        
S82053           13455596.000       382070.969        
S82053           13457907.000       382203.875        
S82053           13457924.000       381907.625        
S82053           13459215.000       381975.938        
S82053           13459337.000       379295.062        
S82053           13461534.000       379372.563        
S82053           13461756.000       375105.844        
S82053           13461833.000       372769.000        
S82053           13460483.000       372708.344        
S82053           13460590.000       370448.375        
S82053           13459904.000       370448.375        
S82053           13459861.000       371438.031        
S82053           13459114.000       371480.844        
S82053           13459330.000       368556.688        
S82053           13458132.000       368541.250        
S82053           13457892.000       373319.656        
S82053           13446250.000       372574.937        
S82053           13446211.000       372966.781        
S82053           13441783.000       373868.031        
S82053           13440216.000       374063.969        
S82053           13437394.000       374103.156        
S82053           13436800.000       374064.375        
S82053           13435984.000       374063.969        
S82053           13435124.000       374131.125        
S82053           13435130.000       374667.625        
S82053           13434173.000       374654.250        
